todo-package	Agda.TypeChecking.Unquote	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})	337254424	306.569
todo-package	Agda.TypeChecking.Unquote	Simplifier	2696111528	1854.552
todo-package	Agda.TypeChecking.Unquote	Simplifier	1781308296	1209.926
todo-package	Agda.TypeChecking.Unquote	Simplifier	1685949912	1218.213
todo-package	Agda.TypeChecking.Unquote	Float inwards	26448	0.012
todo-package	Agda.TypeChecking.Unquote	Called arity analysis	28144	0.012
todo-package	Agda.TypeChecking.Unquote	Simplifier	2187567584	1387.849
todo-package	Agda.TypeChecking.Unquote	Demand analysis (including Boxity)	382238312	193.676
todo-package	Agda.TypeChecking.Unquote	Constructed Product Result analysis	77428424	48.796
todo-package	Agda.TypeChecking.Unquote	Worker Wrapper binds	21942440	11.779
todo-package	Agda.TypeChecking.Unquote	Simplifier	1870919456	1215.619
todo-package	Agda.TypeChecking.Unquote	Exitification transformation	29616	0.012
todo-package	Agda.TypeChecking.Unquote	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})	386937480	194.849
todo-package	Agda.TypeChecking.Unquote	Common sub-expression	28120	0.013
todo-package	Agda.TypeChecking.Unquote	Float inwards	26448	0.008
todo-package	Agda.TypeChecking.Unquote	Simplifier	1598168056	1074.959
todo-package	Agda.TypeChecking.Unquote	Demand analysis	356443744	248.204
todo-package	Agda.TypeChecking.Unquote	CoreTidy	249867184	126.081
todo-package	Agda.TypeChecking.Unquote	CorePrep	85882440	43.066
todo-package	Agda.TypeChecking.Unquote	CoreToStg	386361744	203.616
todo-package	Agda.TypeChecking.Unquote	CodeGen	4196425032	2193.489
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Unquote.hi	WriteIface	13760288	38.844
ghc	systool	systool:as	106136	0.935
todo-package	Agda.TypeChecking.Empty	CorePrep	933672	0.573
todo-package	Agda.TypeChecking.Empty	CoreToStg	3653344	1.847
todo-package	Agda.TypeChecking.Empty	CodeGen	43608392	25.229
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Empty.dyn_hi	WriteIface	1701552	0.748
ghc	systool	systool:touch	74976	0.129
ghc	systool	systool:as	99840	0.261
todo-package	Agda.TypeChecking.Quote	Parser	11673256	4.040
todo-package	Agda.TypeChecking.Quote	Renamer/typechecker	45956616	21.879
todo-package	Agda.TypeChecking.Quote	Desugar	11630352	4.721
todo-package	Agda.TypeChecking.Quote	Simplifier	120815704	77.873
todo-package	Agda.TypeChecking.Quote	Specialise	15361976	6.527
todo-package	Agda.TypeChecking.Quote	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})	19438680	12.282
todo-package	Agda.TypeChecking.Quote	Simplifier	100286728	57.219
todo-package	Agda.TypeChecking.Quote	Simplifier	75986672	41.677
todo-package	Agda.TypeChecking.Quote	Simplifier	65568592	40.076
todo-package	Agda.TypeChecking.Quote	Float inwards	25840	0.013
todo-package	Agda.TypeChecking.Quote	Called arity analysis	27536	0.011
todo-package	Agda.TypeChecking.Quote	Simplifier	53003056	34.189
todo-package	Agda.TypeChecking.Quote	Demand analysis (including Boxity)	25256728	12.878
todo-package	Agda.TypeChecking.Quote	Constructed Product Result analysis	3497128	1.662
todo-package	Agda.TypeChecking.Quote	Worker Wrapper binds	829608	0.480
todo-package	Agda.TypeChecking.Quote	Simplifier	62728984	37.675
todo-package	Agda.TypeChecking.Quote	Exitification transformation	29008	0.019
todo-package	Agda.TypeChecking.Quote	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})	16601856	11.724
todo-package	Agda.TypeChecking.Quote	Common sub-expression	27512	0.013
todo-package	Agda.TypeChecking.Quote	Float inwards	25840	0.008
todo-package	Agda.TypeChecking.Quote	Simplifier	59544584	33.066
todo-package	Agda.TypeChecking.Quote	Demand analysis	26536448	13.026
todo-package	Agda.TypeChecking.Quote	CoreTidy	10942808	9.635
todo-package	Agda.TypeChecking.Quote	CorePrep	3833472	1.513
todo-package	Agda.TypeChecking.Quote	CoreToStg	17920784	8.256
todo-package	Agda.TypeChecking.Quote	CodeGen	216049216	106.261
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Quote.hi	WriteIface	2342608	2.651
ghc	systool	systool:as	105504	0.279
todo-package	Agda.TypeChecking.Modalities	CorePrep	1364120	0.732
todo-package	Agda.TypeChecking.Modalities	CoreToStg	5014936	2.076
todo-package	Agda.TypeChecking.Modalities	CodeGen	91904000	48.429
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Modalities.dyn_hi	WriteIface	1730848	0.912
ghc	systool	systool:as	100168	0.207
todo-package	Agda.TypeChecking.EtaExpand	CorePrep	54480632	23.664
todo-package	Agda.TypeChecking.EtaExpand	CoreToStg	262251896	200.328
todo-package	Agda.TypeChecking.EtaExpand	CodeGen	2922997112	7741.016
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/EtaExpand.dyn_hi	WriteIface	10344416	21.255
ghc	systool	systool:as	100128	0.527
